0123,3.1890826221147573e-7
0125,3.1890826221147573e-7
0125040,1.275633048845903e-6
012603,3.1890826221147573e-7
0126040,9.567247866344271e-6
013,3.826899146537709e-6
0130,6.378165244229515e-7
0135,3.1890826221147573e-7
014,3.1890826221147572e-6
014004,3.1890826221147573e-7
01405,3.1890826221147573e-7
01408304990,3.1890826221147573e-7
01462,3.1890826221147573e-7
0148,2.8701743599032813e-6
015,3.1890826221147572e-6
01500,6.378165244229515e-7
01523312,3.1890826221147573e-7
01523370,3.1890826221147573e-7
0155,3.1890826221147573e-7
015592,3.1890826221147573e-7
016,2.551266097691806e-6
017,2.23235783548033e-6
0170,3.1890826221147573e-7
01702,6.378165244229515e-7
017201846,6.378165244229515e-7
01778,6.378165244229515e-7
0178,3.1890826221147573e-7
018,2.551266097691806e-6
01801,6.378165244229515e-7
0180176345,3.1890826221147573e-7
0184,3.1890826221147573e-7
01890,1.5945413110573786e-6
019,9.567247866344273e-7
0190,5.740348719806563e-6
019017,3.1890826221147573e-7
01906,6.378165244229515e-7
01915,3.1890826221147573e-7
0194,9.567247866344273e-7
01945,3.1890826221147573e-7
0196293,3.1890826221147573e-7
01989374546,3.1890826221147573e-7
0199,3.1890826221147572e-6
02,8.993212994363615e-5
020,4.7836239331721354e-6
0200,5.772239546027711e-5
02005,3.1890826221147573e-7
02010207,6.378165244229515e-7
020130,6.378165244229515e-7
02030706,6.378165244229515e-7
02066,3.1890826221147573e-7
0207859035,6.378165244229515e-7
021,4.1458074087491845e-6
02110,3.1890826221147573e-7
021192,3.1890826221147573e-7
021193,3.1890826221147573e-7
021201,3.1890826221147573e-7
02131,3.1890826221147573e-7
0217041,1.9134495732688545e-6
022,2.551266097691806e-6
0221040,2.551266097691806e-6
0228,3.1890826221147573e-7
02299,3.1890826221147573e-7
023,3.1890826221147572e-6
0234,3.1890826221147573e-7
02344460766,9.567247866344273e-7
024,6.378165244229515e-7
0240,2.551266097691806e-6
02421,3.1890826221147573e-7
0245,3.1890826221147573e-7
02479,3.1890826221147573e-7
02494,3.1890826221147573e-7
025,1.2437422226247553e-5
0250,7.653798293075418e-6
02539,6.378165244229515e-7
025648,2.551266097691806e-6
02589,3.1890826221147573e-7
026,3.507990884326233e-6
02624,6.378165244229515e-7
02625,3.1890826221147573e-7
027,3.1890826221147573e-7
02742,3.1890826221147573e-7
0276,3.1890826221147573e-7
02766,3.1890826221147573e-7
02769007301040636,3.1890826221147573e-7
028,1.9134495732688545e-6
02818,6.378165244229515e-7
02886,3.1890826221147573e-7
02897893,3.1890826221147573e-7
029,6.378165244229515e-7
0295,3.1890826221147573e-7
03,1.0523972652978699e-4
030,1.5945413110573786e-6
0300,2.1366853568168873e-5
0301,3.1890826221147573e-7
03063,3.1890826221147573e-7
0308,6.378165244229515e-7
0309,6.378165244229515e-7
03090806,6.378165244229515e-7
031,1.5945413110573786e-6
0310041,3.125300969672462e-5
0311,1.275633048845903e-6
03110,3.1890826221147573e-7
031500,1.5945413110573786e-6
03198118194477765,3.1890826221147573e-7
032,2.8701743599032813e-6
033,8.610523079709845e-6
03302,6.378165244229515e-7
0330206,9.567247866344273e-7
0333,3.1890826221147573e-7
034,3.826899146537709e-6
035,1.9134495732688545e-6
0350,1.0205064390767224e-5
0357,3.1890826221147573e-7
036,3.1890826221147573e-7
0360,7.653798293075418e-6
0363,3.1890826221147572e-6
0367826,6.378165244229515e-7
037,6.378165244229515e-7
037466,3.1890826221147573e-7
038,6.378165244229515e-7
04,1.0077501085882633e-4
040,2.551266097691806e-6
0400,2.9977376647878716e-5
04003,3.1890826221147573e-7
04005,3.1890826221147573e-7
04020406,6.378165244229515e-7
0405,6.378165244229515e-7
0406,3.1890826221147573e-7
040601578,3.1890826221147573e-7
041,3.1890826221147573e-7
0418,9.567247866344273e-7
042,1.5945413110573786e-6
0420,7.653798293075418e-6
0424040,1.4669780061727883e-5
0425,5.102532195383612e-6
043,6.378165244229515e-7
0431,9.567247866344273e-7
0437081,3.1890826221147573e-7
044,1.5945413110573786e-6
0445,3.1890826221147573e-7
0446,3.1890826221147573e-7
045,2.551266097691806e-6
0450,3.1890826221147572e-6
046,1.275633048845903e-6
0461,6.378165244229515e-7
0462,2.23235783548033e-6
0471,3.1890826221147573e-7
048,3.507990884326233e-6
0486,3.1890826221147573e-7
0489,6.378165244229515e-7
049,6.378165244229515e-7
049892,3.1890826221147573e-7
04991,3.1890826221147573e-7
05,1.7189155333198543e-4
050,9.567247866344273e-7
0500,3.635554189210823e-5
05000,3.1890826221147573e-7
05000508,6.378165244229515e-7
050051,6.378165244229515e-7
05009,3.1890826221147573e-7
050127,3.1890826221147573e-7
050419,6.378165244229515e-7
050719125947,6.378165244229515e-7
051,6.378165244229515e-7
051102,6.378165244229515e-7
05117963,9.567247866344273e-7
05197,6.378165244229515e-7
052,1.275633048845903e-6
0520,6.378165244229515e-7
05215,9.567247866344273e-7
05229,3.1890826221147573e-7
052402,3.1890826221147573e-7
0528,3.1890826221147573e-7
053,6.378165244229515e-7
0530,3.1890826221147573e-7
05303,9.567247866344273e-7
0532,6.378165244229515e-7
054,6.378165244229515e-7
05411,9.567247866344273e-7
0542,3.1890826221147573e-7
05446,3.1890826221147573e-7
0548,3.1890826221147573e-7
055,4.46471567096066e-6
0550,2.551266097691806e-6
0555,3.1890826221147573e-7
056,6.378165244229515e-7
05600,6.378165244229515e-7
0567,6.378165244229515e-7
0569,3.1890826221147573e-7
057,6.378165244229515e-7
058,3.1890826221147572e-6
0580,6.378165244229515e-7
05855,3.1890826221147573e-7
0588,3.1890826221147573e-7
058862,6.378165244229515e-7
059,6.378165244229515e-7
05908,6.378165244229515e-7
0594,3.1890826221147573e-7
059569,3.1890826221147573e-7
0599465886,6.378165244229515e-7
06,5.963584503354596e-5
060,9.567247866344273e-7
0600,3.635554189210823e-5
060077929029243501,3.1890826221147573e-7
0601690,3.1890826221147573e-7
0602,6.378165244229515e-7
0603,6.378165244229515e-7
0605,6.378165244229515e-7
06060202,6.378165244229515e-7
0607,2.8701743599032813e-6
06090404,6.378165244229515e-7
061,1.5945413110573786e-6
0611,3.1890826221147573e-7
0614842809561657,1.9134495732688545e-6
06160,3.1890826221147573e-7
062,3.1890826221147573e-7
0622847477531167161,3.1890826221147573e-7
0623,3.1890826221147573e-7
0625,6.378165244229515e-7
0628,3.1890826221147573e-7
063,1.275633048845903e-6
0634,6.378165244229515e-7
06443,6.378165244229515e-7
06484,6.378165244229515e-7
065,1.5945413110573786e-6
0650,2.551266097691806e-6
06501,3.1890826221147573e-7
0651,6.378165244229515e-7
0653,6.378165244229515e-7
0654,3.1890826221147573e-7
06542,3.1890826221147573e-7
0656,3.1890826221147573e-7
0660,3.1890826221147573e-7
067,6.378165244229515e-7
0672,2.551266097691806e-6
0675906254,3.1890826221147573e-7
068,6.378165244229515e-7
06820,3.1890826221147573e-7
06880,9.567247866344273e-7
0689,3.1890826221147573e-7
069,3.1890826221147573e-7
06902,6.378165244229515e-7
0696,3.1890826221147573e-7
07,6.920309289989024e-5
070,1.9134495732688545e-6
0700,1.1799605701824602e-5
0702,9.567247866344273e-7
0704,3.1890826221147573e-7
07047,6.378165244229515e-7
07080,9.567247866344273e-7
071,2.23235783548033e-6
07102,6.378165244229515e-7
0713,1.275633048845903e-6
0714,6.378165244229515e-7
0717,1.275633048845903e-6
072,1.275633048845903e-6
07277,3.1890826221147573e-7
073,6.378165244229515e-7
0733,3.1890826221147573e-7
0738,1.9134495732688545e-6
07381,3.1890826221147573e-7
0739,9.567247866344273e-7
074,6.378165244229515e-7
0742,6.378165244229515e-7
075,1.5945413110573786e-6
0753,3.1890826221147573e-7
075983628,6.378165244229515e-7
076,1.275633048845903e-6
0766,3.1890826221147573e-7
077,3.1890826221147573e-7
07701,3.1890826221147573e-7
0771,9.567247866344273e-7
077160,3.1890826221147573e-7
0772,2.551266097691806e-6
07732,3.1890826221147573e-7
0775,1.275633048845903e-6
07760,3.1890826221147573e-7
078,6.378165244229515e-7
078742,6.378165244229515e-7
079381104,3.1890826221147573e-7
0794,3.1890826221147573e-7
08,7.462453335748532e-5
080,9.567247866344273e-7
0800,3.858789972758856e-5
08053,6.378165244229515e-7
0808,6.378165244229515e-7
0815,6.378165244229515e-7
0819,6.378165244229515e-7
082,6.378165244229515e-7
08206,3.1890826221147573e-7
083,3.1890826221147573e-7
0832,3.1890826221147573e-7
084,3.1890826221147573e-7
0841,3.1890826221147573e-7
0843,3.1890826221147573e-7
0845,3.1890826221147573e-7
085,1.275633048845903e-6
0850,3.1890826221147573e-7
086,6.378165244229515e-7
087,1.5945413110573786e-6
08701,3.1890826221147573e-7
0871,3.1890826221147573e-7
08755,6.378165244229515e-7
08837,3.1890826221147573e-7
08840,3.1890826221147573e-7
08854,3.1890826221147573e-7
089,6.378165244229515e-7
0894,6.378165244229515e-7
09,8.132160686392632e-5
090,2.8701743599032813e-6
0900,2.551266097691806e-6
09050804,6.378165244229515e-7
0908,1.5945413110573786e-6
091,6.378165244229515e-7
09110129,3.1890826221147573e-7
09176,6.378165244229515e-7
091883744427068,3.1890826221147573e-7
0919,3.1890826221147572e-6
092,4.1458074087491845e-6
0920,6.378165244229515e-7
0923,6.378165244229515e-7
093,6.378165244229515e-7
0934,3.1890826221147573e-7
09359749,3.1890826221147573e-7
09359889,3.1890826221147573e-7
09359951,3.1890826221147573e-7
09359960,3.1890826221147573e-7
09359978,6.378165244229515e-7
09359984,6.378165244229515e-7
09360007,6.378165244229515e-7
09360096,3.1890826221147573e-7
09360194,6.378165244229515e-7
09360200,6.378165244229515e-7
09360326,3.1890826221147573e-7
09360374,3.1890826221147573e-7
09360393,6.378165244229515e-7
09360461,3.1890826221147573e-7
09360462,6.378165244229515e-7
09360559,3.1890826221147573e-7
09360592,6.378165244229515e-7
09360701,6.378165244229515e-7
094,3.1890826221147573e-7
0942,3.1890826221147573e-7
09450,1.275633048845903e-6
095,1.275633048845903e-6
0953,3.1890826221147573e-7
096,4.46471567096066e-6
096276,3.1890826221147573e-7
09672316,3.1890826221147573e-7
097,1.5945413110573786e-6
09759,3.1890826221147573e-7
0977,6.378165244229515e-7
0980978,6.378165244229515e-7
09886,6.378165244229515e-7
099,1.275633048845903e-6
099620,3.1890826221147573e-7
0999,6.378165244229515e-7
1,2.804798166149929e-3
10,1.1318054225885274e-3
100,7.487965996725449e-4
1000,7.781361597960007e-5
10000,6.378165244229515e-7
100004,3.1890826221147573e-7
10001000,6.378165244229515e-7
10003,3.1890826221147573e-7
100058,3.1890826221147573e-7
10006,6.378165244229515e-7
100083,3.1890826221147573e-7
100086,3.1890826221147573e-7
1001,9.567247866344271e-6
10010000873445724,3.1890826221147573e-7
10010000875552967,9.567247866344273e-7
10010000876293700,9.567247866344273e-7
10010000876731794,9.567247866344273e-7
10010000878493097,6.378165244229515e-7
10010000880058315,3.1890826221147573e-7
10011,3.1890826221147573e-7
100145,3.1890826221147573e-7
10016,6.378165244229515e-7
10018,6.378165244229515e-7
100183,3.1890826221147573e-7
10019,3.1890826221147573e-7
1002,3.826899146537709e-6
10020,3.1890826221147573e-7
10022,6.378165244229515e-7
10023,3.1890826221147573e-7
10023387,3.1890826221147573e-7
10024,6.378165244229515e-7
10025,3.1890826221147573e-7
100258,3.1890826221147573e-7
1003,6.378165244229515e-7
10034,3.1890826221147572e-6
10036,3.1890826221147573e-7
10048,9.567247866344273e-7
1005,1.9134495732688545e-6
10052,1.9134495732688545e-6
10056,3.1890826221147573e-7
10057,6.378165244229515e-7
1007,1.275633048845903e-6
10082,9.567247866344273e-7
10084,9.567247866344273e-7
10085,9.567247866344273e-7
1009,9.567247866344273e-7
101,8.068379033950336e-5
1010,4.46471567096066e-6
101000,3.1890826221147573e-7
101000101010,3.1890826221147573e-7
101010,3.1890826221147573e-7
10101000101010,3.1890826221147573e-7
1010101,9.567247866344273e-7
1010101000,3.1890826221147573e-7
1010101001,9.567247866344273e-7
1010101010,3.1890826221147573e-7
10101010100,3.1890826221147573e-7
101011,9.567247866344273e-7
101011101,6.378165244229515e-7
101045,6.378165244229515e-7
1011,6.378165244229515e-7
10111,9.567247866344273e-7
10117,9.567247866344273e-7
10118,1.5945413110573786e-6
1012,6.378165244229515e-7
10120,3.1890826221147573e-7
10122,9.567247866344273e-7
10128,6.378165244229515e-7
1013,1.275633048845903e-6
10141,9.567247866344273e-7
10142,9.567247866344273e-7
1015,3.1890826221147573e-7
1016,3.1890826221147573e-7
10161,6.378165244229515e-7
10164,9.567247866344273e-7
10165,9.567247866344273e-7
10167,6.378165244229515e-7
1017,3.1890826221147573e-7
1019,6.378165244229515e-7
1019199,3.1890826221147573e-7
10199,9.567247866344273e-7
102,1.0205064390767224e-5
10202,9.567247866344273e-7
10203,9.567247866344273e-7
102056072,3.1890826221147573e-7
10206,9.567247866344273e-7
1021382,6.378165244229515e-7
10215,7.653798293075418e-6
1022,6.378165244229515e-7
1022002,6.378165244229515e-7
10226,2.8701743599032813e-6
10227,9.567247866344273e-7
1023,6.378165244229515e-7
10231,9.567247866344273e-7
10234,9.567247866344273e-7
10235,9.567247866344273e-7
1024,6.69707350644099e-6
102420,3.1890826221147573e-7
1025,3.1890826221147573e-7
10257,9.567247866344273e-7
10259,9.567247866344273e-7
1026,1.275633048845903e-6
1027,3.1890826221147573e-7
1028,6.378165244229515e-7
1029304341,3.1890826221147573e-7
103,4.46471567096066e-6
10314,9.567247866344273e-7
1032,6.378165244229515e-7
10320,6.378165244229515e-7
10323,9.567247866344273e-7
10341,6.378165244229515e-7
1035,6.378165244229515e-7
1037,6.378165244229515e-7
1038,9.567247866344273e-7
104,7.334890030863942e-6
1040,3.1890826221147573e-7
10405,6.378165244229515e-7
1040522,3.1890826221147573e-7
1043,3.1890826221147573e-7
1044,9.567247866344273e-7
1045,6.378165244229515e-7
10451,2.8701743599032813e-6
1046043196122050333,3.1890826221147573e-7
10481168,3.1890826221147573e-7
1049,6.378165244229515e-7
105,7.940815729065745e-5
1050,1.5945413110573786e-6
10502,9.567247866344273e-7
105043,6.378165244229515e-7
1051,3.1890826221147573e-7
1053,1.275633048845903e-6
10535,6.378165244229515e-7
1054,9.567247866344273e-7
1055,3.1890826221147573e-7
1057,9.567247866344273e-7
105798160,3.1890826221147573e-7
1058,3.1890826221147573e-7
106,1.2118513964036078e-5
10610,3.1890826221147573e-7
1063,9.567247866344273e-7
10650,6.378165244229515e-7
1066,3.1890826221147573e-7
1067,9.567247866344273e-7
1068,3.1890826221147573e-7
1069,3.1890826221147573e-7
107,1.2437422226247553e-5
1071,5.740348719806563e-6
1071352402,3.1890826221147573e-7
1073,6.378165244229515e-7
1075,6.378165244229515e-7
107780,6.378165244229515e-7
1079,3.1890826221147573e-7
108,6.059256982018039e-6
1080,1.9134495732688545e-6
10800,3.1890826221147573e-7
10802244619786473915,3.1890826221147573e-7
108039533,3.1890826221147573e-7
1087,3.826899146537709e-6
1088,6.378165244229515e-7
1089,3.1890826221147573e-7
1089714330,3.1890826221147573e-7
109,2.009122051932297e-5
1090,9.567247866344273e-7
1091,3.1890826221147573e-7
10916,3.1890826221147573e-7
10929,3.1890826221147573e-7
1093,9.567247866344273e-7
1095,1.275633048845903e-6
109519,3.1890826221147573e-7
1096,3.1890826221147573e-7
10976,3.1890826221147573e-7
10977,3.1890826221147573e-7
1098,3.1890826221147573e-7
1098452203470,6.378165244229515e-7
1099,3.1890826221147573e-7
109932133617048,6.378165244229515e-7
109958888429414,1.275633048845903e-6
11,3.4505873971281675e-4
110,6.027366155796891e-5
1100,4.1458074087491845e-6
110008,3.1890826221147573e-7
11002,3.1890826221147573e-7
110058,3.1890826221147573e-7
11006026244692811711,6.378165244229515e-7
1101,9.567247866344273e-7
1101111,3.1890826221147573e-7
1102,3.507990884326233e-6
1103,9.567247866344273e-7
1105,1.2437422226247553e-5
110520,1.9134495732688545e-6
1106,2.23235783548033e-6
1107061978,3.1890826221147573e-7
111,1.339414701288198e-5
11101,3.1890826221147573e-7
11102,6.378165244229515e-7
1111,2.8701743599032813e-6
111111,3.1890826221147573e-7
1112,6.378165244229515e-7
111213,3.1890826221147573e-7
1113,1.275633048845903e-6
1115,3.1890826221147573e-7
1116,6.378165244229515e-7
1117,1.9134495732688545e-6
1118,3.1890826221147573e-7
1119,9.567247866344273e-7
112,7.334890030863942e-6
1120,1.275633048845903e-6
11200040,3.1890826221147573e-7
1121,3.1890826221147573e-7
11211,3.1890826221147573e-7
1121769670,3.1890826221147573e-7
1121770660,3.1890826221147573e-7
1121770810,3.1890826221147573e-7
1121770867,6.378165244229515e-7
1122,3.1890826221147573e-7
1123,6.378165244229515e-7
11232,3.1890826221147573e-7
11234,3.1890826221147573e-7
1124,3.1890826221147573e-7
11240,1.275633048845903e-6
1125,3.1890826221147573e-7
1126,6.378165244229515e-7
1127,3.1890826221147573e-7
113,7.972706555286893e-6
11300,1.275633048845903e-6
1131072189,3.1890826221147573e-7
1132,6.378165244229515e-7
1133,3.1890826221147573e-7
11353,3.1890826221147573e-7
1137,6.378165244229515e-7
1139,9.567247866344273e-7
114,1.0523972652978698e-5
11400,3.1890826221147573e-7
1141,3.1890826221147573e-7
11417,6.378165244229515e-7
1142,6.378165244229515e-7
1144,6.378165244229515e-7
11442698835409955825,3.1890826221147573e-7
1145,6.378165244229515e-7
1146,3.1890826221147573e-7
11464992,1.275633048845903e-6
11465886,3.1890826221147573e-7
1146992,1.5945413110573786e-6
1147,6.378165244229515e-7
1148,9.567247866344273e-7
114876,6.378165244229515e-7
1149,5.421440457595087e-6
114900,9.567247866344273e-7
115,4.943078064277874e-5
1150,3.1890826221147573e-7
11500,3.1890826221147573e-7
11500369,6.378165244229515e-7
11504002,3.1890826221147573e-7
115076559,3.1890826221147573e-7
115076711,6.378165244229515e-7
115076758,6.378165244229515e-7
1151,6.378165244229515e-7
1154,3.1890826221147573e-7
1155,6.378165244229515e-7
1156,3.1890826221147573e-7
11561,3.1890826221147573e-7
1157,3.1890826221147573e-7
1158,3.1890826221147573e-7
1158131562,3.1890826221147573e-7
11595,3.1890826221147573e-7
116,8.92943134192132e-6
1160,9.567247866344273e-7
1162,3.1890826221147573e-7
1163,6.378165244229515e-7
116521969,3.1890826221147573e-7
11654,6.378165244229515e-7
1166,6.378165244229515e-7
11669,6.378165244229515e-7
1167,3.1890826221147573e-7
11674938,3.1890826221147573e-7
1168,3.1890826221147573e-7
11688,3.1890826221147573e-7
117,7.972706555286893e-6
1171,1.275633048845903e-6
1174,2.23235783548033e-6
1176,3.1890826221147573e-7
1177,6.378165244229515e-7
1179,9.567247866344273e-7
11791,3.1890826221147573e-7
118,6.059256982018039e-6
1181,3.1890826221147573e-7
118428,3.1890826221147573e-7
1185,3.1890826221147573e-7
1186,3.1890826221147573e-7
1189,3.1890826221147573e-7
119,5.4533312838162345e-5
1190,3.1890826221147573e-7
1191,6.378165244229515e-7
11925,3.1890826221147573e-7
11942,6.378165244229515e-7
11956,6.378165244229515e-7
11974,6.378165244229515e-7
1199,9.567247866344273e-7
12,4.620980719444283e-4
120,1.9963657214438382e-4
1200,2.2642486617014778e-5
12000,2.23235783548033e-6
1201,1.275633048845903e-6
1202,3.1890826221147573e-7
12021,3.1890826221147573e-7
1203,3.1890826221147573e-7
1204,3.1890826221147573e-7
1207,9.567247866344273e-7
1208,1.5945413110573786e-6
12083,3.1890826221147573e-7
120939210,3.1890826221147573e-7
12099,1.275633048845903e-6
121,9.248339604132796e-6
1210,3.1890826221147573e-7
1212,3.1890826221147573e-7
121401,1.275633048845903e-6
1214578,3.1890826221147573e-7
1215,1.9134495732688545e-6
1216,3.1890826221147573e-7
1218,6.378165244229515e-7
122,3.507990884326233e-6
1220,6.378165244229515e-7
122001,3.1890826221147573e-7
1222,3.1890826221147573e-7
1224,3.1890826221147573e-7
1225,3.1890826221147573e-7
12260,3.1890826221147573e-7
1226030,1.3075238750670505e-5
1227,6.378165244229515e-7
12278,3.1890826221147573e-7
123,2.7426110550186912e-5
12304,3.1890826221147573e-7
1232,3.1890826221147573e-7
12345,3.1890826221147573e-7
123542,1.275633048845903e-6
12369,3.1890826221147573e-7
1237,6.378165244229515e-7
1239,6.378165244229515e-7
12390,6.378165244229515e-7
123936718,3.1890826221147573e-7
124,4.5284973234029556e-5
12405,3.1890826221147573e-7
1243,3.1890826221147573e-7
12459,3.1890826221147573e-7
1246,3.1890826221147573e-7
12489,3.1890826221147573e-7
1249,6.378165244229515e-7
125,6.473837722892957e-5
1250,9.567247866344273e-7
12500,3.1890826221147572e-6
1251,3.1890826221147573e-7
125161,3.1890826221147573e-7
1252,9.886156128555747e-6
125217,1.275633048845903e-6
125219,1.275633048845903e-6
125220,1.275633048845903e-6
125223,1.275633048845903e-6
12528,3.1890826221147573e-7
1253,6.378165244229515e-7
12555,3.1890826221147573e-7
1257,6.378165244229515e-7
1258,6.378165244229515e-7
12597,6.378165244229515e-7
126,1.9134495732688542e-5
1260,3.1890826221147573e-7
126041,6.378165244229515e-7
1262,3.1890826221147573e-7
1264,6.378165244229515e-7
126432211,1.275633048845903e-6
126432211111,6.378165244229515e-7
126742105,3.1890826221147573e-7
1269,1.275633048845903e-6
127,2.3599211403649203e-5
12707,3.1890826221147573e-7
12711,3.1890826221147573e-7
1272,6.378165244229515e-7
127299,3.1890826221147573e-7
1274,6.378165244229515e-7
1275,1.275633048845903e-6
1277,9.567247866344273e-7
127996,3.1890826221147573e-7
128,2.8063927074609865e-5
1280,3.1890826221147572e-6
12801,3.1890826221147573e-7
1281,1.275633048845903e-6
1282664,6.378165244229515e-7
128285,3.1890826221147573e-7
1283,3.1890826221147573e-7
1283944723085771570,1.275633048845903e-6
1285,3.1890826221147573e-7
128550107,3.1890826221147573e-7
1285579,6.378165244229515e-7
1286,9.567247866344273e-7
12866,3.1890826221147573e-7
1287,3.1890826221147573e-7
12876077,3.1890826221147573e-7
12879,3.1890826221147573e-7
12890567,3.1890826221147573e-7
129,3.539881710547381e-5
1290,1.275633048845903e-6
12900,3.1890826221147573e-7
1293,3.1890826221147573e-7
1294,9.567247866344273e-7
1295,3.1890826221147573e-7
1297,6.378165244229515e-7
1299,3.1890826221147573e-7
13,1.6487557156333294e-4
130,5.038750542941316e-5
1300,4.7836239331721354e-6
1302,1.9134495732688545e-6
130441,3.1890826221147573e-7
1307,3.1890826221147573e-7
13086,6.378165244229515e-7
1309850200,3.1890826221147573e-7
131,5.740348719806563e-6
1313,3.1890826221147573e-7
1314,3.507990884326233e-6
1314762529,3.1890826221147573e-7
1315,9.567247866344273e-7
13158,1.275633048845903e-6
1316,3.1890826221147573e-7
13173,3.1890826221147573e-7
13175,3.1890826221147573e-7
1318,3.1890826221147573e-7
1319,6.378165244229515e-7
132,1.8177770946054116e-5
1320,9.567247866344273e-7
1322,3.1890826221147573e-7
1323,2.551266097691806e-6
1324,3.1890826221147573e-7
1325,3.1890826221147573e-7
1326,6.378165244229515e-7
13271,3.1890826221147573e-7
1328,3.1890826221147573e-7
133,1.2118513964036078e-5
1331,3.1890826221147573e-7
13317089,6.378165244229515e-7
1332,1.275633048845903e-6
1333,9.248339604132796e-6
1333395,6.378165244229515e-7
1333398,6.378165244229515e-7
1335,6.378165244229515e-7
133614,3.1890826221147573e-7
13365,3.1890826221147573e-7
133777,6.378165244229515e-7
1339,6.378165244229515e-7
134,9.248339604132796e-6
1340,3.1890826221147573e-7
